CSNM|CTNM|TRADE_ID|BRCA|PARENTBRCA|BRCA_CO|DTYP|LNRF|CIDT|CIDN|CUIN|CITY|CUSTSIZE|LANO|AL_TP|LOANTYPE|LOANBUSTYPE|USE_LOAN|LOAN_PRD|USE_OPRLOAN|LINE_CODE|FACT|FCCY|FAMT|REAL_INTRATE_CODE|DEALDATE|MATDATE|ACT_END_LOAN|LOAN_EXT|STDT_LOANEXT|ENDT_LOANEXT|CCY|NOTESELL_AM|NOTESELL_BL|RFTP|TM_INSRATE|LVL_INSRATE|REPR_LOAN_INSRATE|DATE_INS_REPR|LOAN_GAR_MTD|OVDUE_LOAN|OVDUE_LOAN_PRD|LOAN_RISK|LOANGRADE|LOAN_STAT|BEG_LOAN_QUL|RESTR_DATE|RESTR_LOAN|TP_RESTR_LOAN|GOV_PLTF_LOAN|PAY_TERM|NX_PAY|CUR_INS_RECV|BASIC_RATE|REAL_INTRATE|REV_CDT_COM|REFN|OVDUE_DAY|BLING_DATE|AC_REPAY_PRIN|AC_REPAY_INS|LOAN_PAT|OVE_DEFP_INS|OVE_DEFI_INS|ORLOAN_ID|GENERAL_PRO|SPECIAL_PRO|SPECIFIC_PRO|ISSUE_PRICE|DRAWDOWN_ACCOUNT|OVE_DEFP|OVE_DEFI|LOANPURPOSE|BILN|CREDIT_LINE|UNEARN_INS|UNEARN_FEE|LOAN_NO|START_DATE|EXPIRY_DATE|AVAILALBE|RECOURSE_FLG|CONSIGNOR|BANK_PAY_FLG|SYS_DATE|
1003676|常熟信扬仓储有限公司|LD1727211486||0606|0606|02199|贷款协议20170914|U|913205810618748602|G5920|320500|CS04|1003676.0003300.01.01|AL01|21053|FA01|G5920|CT02||1003676.0003300.01|0003300|CNY|115000000.000000|1.020000|20170929|20220915|||20170929|20220915|CNY|21298631.680000|20436485.800000|RF02|RT01|4.845|RR02|20180915|E0401|0||FQ01||FS01|||0|||1|20180915|49507.390000|4.75|4.845|1|2|0|20220915|1060602000006508|1060602000006508|FB01||||204364.858000|0|0.00|115000000.000000|1060602000006519|||00331||1003676.0003300.01|0.000000|0.00||20170914|20220915|1|||2|20180702|
1003509|新光天地百货（重庆）有限公司|LD1727330807||0606|0606|02104|2017固贷字第00018号|U|9150000009421640X9|F5211|500112|CS04|1003509.0003300.01.01|AL01|21053|FA01|F5211|CT02||1003509.0003300.01|0003300|CNY|100000000.000000||20170930|20220804|||20170930|20220804|CNY|750000.000000|750000.000000|RF01|RT01|5.6751|RR08|20220804|C|0||FQ01||FS01|||0|||1|20180921|1418.770000||5.6751|1|2|0|20220804|1060602000005997|1060602000005997|FB01||||7500.000000|0|0.00|100000000.000000|CNY1421800010606|||00324||1003509.0003300.01|0.000000|0.00||20170804|20220804|1|||2|20180702|
1000972|裕国融资租赁有限公司|LD1728316134||0606|0606|02001|2017流贷字第00038号|U|913301000888525064|J6631|330100|CS04|1000972.0003400.01.02|AL01|21052|FA01|J6631|CT01||1000972.0003400.01|0003400|CNY|100000000.000000|1.150000|20171010|20180824|||20171010|20180824|CNY|5000000.000000|5000000.000000|RF02|RT01|5.0025|RR01|20180721|C|0||FQ01||FS01|||0|||2|20180721|8337.500000|4.35|5.0025|1|2|0|20180824|1061302000003927|1061302000003927|FB01||||50000.000000|0|0.00|100000000.000000|1061302000003927|||00299||1000972.0003400.01|0.000000|0.00||20170825|20180824|1|||2|20180702|
1003509|新光天地百货（重庆）有限公司|LD1728430769||0606|0606|02104|2017固贷字第00018号|U|9150000009421640X9|F5211|500112|CS04|1003509.0003300.01.01|AL01|21053|FA01|F5211|CT02||1003509.0003300.01|0003300|CNY|100000000.000000||20171011|20220804|||20171011|20220804|CNY|15705000.000000|15705000.000000|RF01|RT01|5.6751|RR08|20220804|C|0||FQ01||FS01|||0|||1|20180921|29709.140000||5.6751|1|2|0|20220804|1060602000005997|1060602000005997|FB01||||157050.000000|0|0.00|100000000.000000|CNY1421800010606|||00324||1003509.0003300.01|0.000000|0.00||20170804|20220804|1|||2|20180702|
1000972|裕国融资租赁有限公司|LD1728605177||0606|0606|02001|2017流贷字第00038号|U|913301000888525064|J6631|330100|CS04|1000972.0003400.01.02|AL01|21052|FA01|J6631|CT01||1000972.0003400.01|0003400|CNY|100000000.000000|1.150000|20171013|20180824|||20171013|20180824|CNY|5000000.000000|5000000.000000|RF02|RT01|5.0025|RR01|20180721|C|0||FQ01||FS01|||0|||2|20180721|8337.500000|4.35|5.0025|1|2|0|20180824|1061302000003927|1061302000003927|FB01||||50000.000000|0|0.00|100000000.000000|1061302000003927|||00299||1000972.0003400.01|0.000000|0.00||20170825|20180824|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1728687804||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20171013|20200113|||20171013|20200113|CNY|720000.000000|684000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||1|20180713|6688.950000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||6840.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1001054|上海吉堡教育信息咨询有限公司|LD1728699084||0606|0606|02001|2014融协字第00134号补充协议一|U|913101067956041148|I6560|310106|CS02|1001054.0003400.01.02|AL01|21052|FA01|I6560|CT01||1001054.0003400.01|0003400|CNY|20000000.000000|1.150000|20171013|20181012|||20171013|20181012|CNY|4000000.000000|4000000.000000|RF02|RT01|5.0025|RR01|20180721|E0301|0||FQ01||FS01|||0||2|1|20180721|6670.000000|4.35|5.0025|1|2|0|20181012|1060902000001944|1060902000001944|FB01||||40000.000000|0|0.00|20000000.000000|CNY1421800010606|||00201||1001054.0003400.01|0.000000|0.00||20161210|20181210|1|||2|20180702|
1003509|新光天地百货（重庆）有限公司|LD1728984589||0606|0606|02104|2017固贷字第00018号|U|9150000009421640X9|F5211|500112|CS04|1003509.0003300.01.01|AL01|21053|FA01|F5211|CT02||1003509.0003300.01|0003300|CNY|100000000.000000||20171016|20220804|||20171016|20220804|CNY|4905300.000000|4905300.000000|RF01|RT01|5.6751|RR08|20220804|C|0||FQ01||FS01|||0|||1|20180921|9279.360000||5.6751|1|2|0|20220804|1060602000005997|1060602000005997|FB01||||49053.000000|0|0.00|100000000.000000|CNY1421800010606|||00324||1003509.0003300.01|0.000000|0.00||20170804|20220804|1|||2|20180702|
1003509|新光天地百货（重庆）有限公司|LD1729295350||0606|0606|02104|2017固贷字第00018号|U|9150000009421640X9|F5211|500112|CS04|1003509.0003300.01.01|AL01|21053|FA01|F5211|CT02||1003509.0003300.01|0003300|CNY|100000000.000000||20171019|20220804|||20171019|20220804|CNY|1769189.000000|1769189.000000|RF01|RT01|5.6751|RR08|20220804|C|0||FQ01||FS01|||0|||1|20180921|3346.780000||5.6751|1|2|0|20220804|1060602000005997|1060602000005997|FB01||||17691.890000|0|0.00|100000000.000000|CNY1421800010606|||00324||1003509.0003300.01|0.000000|0.00||20170804|20220804|1|||2|20180702|
1000972|裕国融资租赁有限公司|LD1729625501||0606|0606|02001|2017流贷字第00038号|U|913301000888525064|J6631|330100|CS04|1000972.0003400.01.02|AL01|21052|FA01|J6631|CT01||1000972.0003400.01|0003400|CNY|100000000.000000|1.150000|20171023|20180824|||20171023|20180824|CNY|5000000.000000|5000000.000000|RF02|RT01|5.0025|RR01|20180721|C|0||FQ01||FS01|||0|||2|20180721|8337.500000|4.35|5.0025|1|2|0|20180824|1061302000003927|1061302000003927|FB01||||50000.000000|0|0.00|100000000.000000|1061302000003927|||00299||1000972.0003400.01|0.000000|0.00||20170825|20180824|1|||2|20180702|
1001265|上海慧银国际贸易有限公司|LD1729707406||0606|0606|02001|2017流贷字第00048号|U|913100005886976454|F5169|310115|CS02|1001265.0003010.02.02|AL01|21052|FA01|F5169|CT01||1001265.0003010.02|0003010|CNY|10000000.000000|1.160000|20171024|20180918|||20171024|20180918|CNY|10000000.000000|10000000.000000|RF02|RT01|5.046|RR01|20180721|E04|0||FQ01||FS01|||0|||1|20180721|16820.000000|4.35|5.046|1|2|0|20180918|1060902000001839|1060902000001839|FB01||||100000.000000|0|0.00|10000000.000000|CNY1421800010606|||00202||1001265.0003000.02|0.000000|0.00||20170918|20180918|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1729801050||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20171025|20200113|||20171025|20200113|CNY|900000.000000|855000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||3|20180713|8361.190000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||8550.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1001319|柯思摩国际贸易（上海）有限公司|LD1729828206||0606|0606|02001|2015流贷字第00215号补充协议2号|U|9131011574955219X3|F5154|310000|CS04|1001319.0003400.01.03|AL01|21052|FA01|F5154|CT01||1001319.0003400.01|0003400|CNY|2500000.000000|1.200000|20171025|20180914|||20171025|20180914|CNY|133200.000000|133200.000000|RF02|RT01|5.22|RR01|20180721|E0301|0||FQ01||FS01|||0|||1|20180721|231.770000|4.35|5.22|1|2|0|20180914|1060602000000642|1060602000000642|FB01||||1332.000000|0|0.00|2500000.000000|CNY1421800010606|||00201||1001319.0003400.01|0.000000|0.00||20170915|20180916|1|||2|20180702|
1003522|招联消费金融有限公司|LD1729898083||0688|0610|04001|FB_FA171020|U|91440300326650441X|J6940|440300|CS03|1003522.0004800.01.01|AL01|21073||J6940|CT01||1003522.0004800.01|0004800|CNY|150000000.000000|1.227140|20171025|20181025|||20171025|20181025|CNY|78260869.570000|78260869.570000|RF02|RT01|5.4015|RR02|20180921|D|0||FQ01||FS01|||0|||3|20180921|140908.690000|4.4017|5.4015|1|2|0|20181025|1060600100000019|1060600100000019|FB01||||782608.695700|0|0.00|150000000.000000|1060600100000019|||00201||1003522.0004800.01|0.000000|57880.42||20171024|20181025|1|||2|20180702|
1003509|新光天地百货（重庆）有限公司|LD1729908035||0606|0606|02104|2017固贷字第00018号|U|9150000009421640X9|F5211|500112|CS04|1003509.0003300.01.01|AL01|21053|FA01|F5211|CT02||1003509.0003300.01|0003300|CNY|100000000.000000||20171026|20220804|||20171026|20220804|CNY|15391694.290000|15391694.290000|RF01|RT01|5.6751|RR08|20220804|C|0||FQ01||FS01|||0|||1|20180921|29116.460000||5.6751|1|2|0|20220804|1060602000005997|1060602000005997|FB01||||153916.942900|0|0.00|100000000.000000|CNY1421800010606|||00324||1003509.0003300.01|0.000000|0.00||20170804|20220804|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1730061709||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20171027|20200113|||20171027|20200113|CNY|540000.000000|513000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||3|20180713|5016.720000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||5130.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1000972|裕国融资租赁有限公司|LD1730097406||0606|0606|02001|2017流贷字第00038号|U|913301000888525064|J6631|330100|CS04|1000972.0003400.01.02|AL01|21052|FA01|J6631|CT01||1000972.0003400.01|0003400|CNY|100000000.000000|1.150000|20171027|20180824|||20171027|20180824|CNY|5000000.000000|5000000.000000|RF02|RT01|5.0025|RR01|20180721|C|0||FQ01||FS01|||0|||2|20180721|8337.500000|4.35|5.0025|1|2|0|20180824|1061302000003927|1061302000003927|FB01||||50000.000000|0|0.00|100000000.000000|1061302000003927|||00299||1000972.0003400.01|0.000000|0.00||20170825|20180824|1|||2|20180702|
1003509|新光天地百货（重庆）有限公司|LD1730303496||0606|0606|02104|2017固贷字第00018号|U|9150000009421640X9|F5211|500112|CS04|1003509.0003300.01.01|AL01|21053|FA01|F5211|CT02||1003509.0003300.01|0003300|CNY|100000000.000000||20171030|20220804|||20171030|20220804|CNY|2593620.000000|2593620.000000|RF01|RT01|5.6751|RR08|20220804|C|0||FQ01||FS01|||0|||1|20180921|4906.360000||5.6751|1|2|0|20220804|1060602000005997|1060602000005997|FB01||||25936.200000|0|0.00|100000000.000000|CNY1421800010606|||00324||1003509.0003300.01|0.000000|0.00||20170804|20220804|1|||2|20180702|
1001319|柯思摩国际贸易（上海）有限公司|LD1730451939||0606|0606|02001|2015流贷字第00215号补充协议2号|U|9131011574955219X3|F5154|310000|CS04|1001319.0003400.01.03|AL01|21052|FA01|F5154|CT01||1001319.0003400.01|0003400|CNY|2500000.000000|1.200000|20171031|20180914|||20171031|20180914|CNY|80400.000000|80400.000000|RF02|RT01|5.22|RR01|20180721|E0301|0||FQ01||FS01|||0|||1|20180721|139.900000|4.35|5.22|1|2|0|20180914|1060602000000642|1060602000000642|FB01||||804.000000|0|0.00|2500000.000000|CNY1421800010606|||00201||1001319.0003400.01|0.000000|0.00||20170915|20180916|1|||2|20180702|
1002713|上海星豹置业有限公司|LD1730491930||0606|0606|02104|贷款协议之B段贷款|U|91310101055868536P|K7090|310101|CS04|1002713.0003300.02.01|AL01|21053|FA01|K7090|CT02||1002713.0003300.02|0003300|CNY|34000000.000000|1.030000|20171031|20211209|||20171031|20211209|CNY|325830.000000|324200.850000|RF02|RT01|4.8925|RR02|20180915|E0401|0||FQ01||FS01|||0|||1|20180915|793.080000|4.75|4.8925|1|2|0|20211209|1060602000005067|1060602000005067|FB01||||3242.008500|0|0.00|34000000.000000|CNY1421800010606|||00324||1002713.0003300.02|0.000000|0.00||20161209|20211209|1|||2|20180702|
1003509|新光天地百货（重庆）有限公司|LD1731020489||0606|0606|02104|2017固贷字第00018号|U|9150000009421640X9|F5211|500112|CS04|1003509.0003300.01.01|AL01|21053|FA01|F5211|CT02||1003509.0003300.01|0003300|CNY|100000000.000000||20171106|20220804|||20171106|20220804|CNY|2933493.700000|2933493.700000|RF01|RT01|5.6751|RR08|20220804|C|0||FQ01||FS01|||0|||1|20180921|5549.290000||5.6751|1|2|0|20220804|1060602000005997|1060602000005997|FB01||||29334.937000|0|0.00|100000000.000000|CNY1421800010606|||00324||1003509.0003300.01|0.000000|0.00||20170804|20220804|1|||2|20180702|
1000972|裕国融资租赁有限公司|LD1731079176||0606|0606|02001|2017流贷字第00038号|U|913301000888525064|J6631|330100|CS04|1000972.0003400.01.02|AL01|21052|FA01|J6631|CT01||1000972.0003400.01|0003400|CNY|100000000.000000|1.150000|20171106|20180824|||20171106|20180824|CNY|5000000.000000|5000000.000000|RF02|RT01|5.0025|RR01|20180721|C|0||FQ01||FS01|||0|||2|20180721|8337.500000|4.35|5.0025|1|2|0|20180824|1061302000003927|1061302000003927|FB01||||50000.000000|0|0.00|100000000.000000|1061302000003927|||00299||1000972.0003400.01|0.000000|0.00||20170825|20180824|1|||2|20180702|
1001210|和运国际租赁有限公司|LD1731207137||0606|0606|02001|2017流贷字第00028号|U|9131000071786798XK|J6631|310000|CS04|1001210.0003400.02.03|AL01|21052|FA01|J6631|CT01||1001210.0003400.02|0003400|CNY|80000000.000000|1.150000|20171108|20180724|||20171108|20180724|CNY|3072600.000000|3072600.000000|RF02|RT01|5.0025|RR01|20180721|D|0||FQ01||FS01|||0|||1|20180721|5123.560000|4.35|5.0025|1|2|0|20180724|1060602000002588|1060602000002588|FB01||||30726.000000|0|0.00|80000000.000000|CNY1421800010606|||00299||1001210.0003400.02|0.000000|0.00||20170718|20180724|1|||2|20180702|
1001191|创姿服饰（上海）有限公司|LD1731277191||0606|0606|02001|2016流贷字第00041号|U|91310000607431173A|C1830|310000|CS03|1001191.0003010.01.01|AL01|21052|FA01|C1830|CT01||1001191.0003010.01|0003010|CNY|43500000.000000|1.152500|20171108|20181102|||20171108|20181102|CNY|2600000.000000|2600000.000000|RF02|RT01|5.013375|RR01|20180721|E03|0||FQ01||FS01|||0|||1|20180721|4344.920000|4.35|5.013375|1|2|0|20181102|1060602000003846|1060602000003846|FB01||||26000.000000|0|0.00|43500000.000000|CNY1421800010606|||00201||1001191.0003000.01|0.000000|0.00||20160727|20190610|1|||2|20180702|
1001210|和运国际租赁有限公司|LD1731367248||0606|0606|02001|2017流贷字第00028号|U|9131000071786798XK|J6631|310000|CS04|1001210.0003400.02.03|AL01|21052|FA01|J6631|CT01||1001210.0003400.02|0003400|CNY|80000000.000000|1.150000|20171109|20180724|||20171109|20180724|CNY|4456000.000000|4456000.000000|RF02|RT01|5.0025|RR01|20180721|D|0||FQ01||FS01|||0|||1|20180721|7430.380000|4.35|5.0025|1|2|0|20180724|1060602000002588|1060602000002588|FB01||||44560.000000|0|0.00|80000000.000000|CNY1421800010606|||00299||1001210.0003400.02|0.000000|0.00||20170718|20180724|1|||2|20180702|
1001210|和运国际租赁有限公司|LD1731405698||0606|0606|02001|2017流贷字第00028号|U|9131000071786798XK|J6631|310000|CS04|1001210.0003400.02.03|AL01|21052|FA01|J6631|CT01||1001210.0003400.02|0003400|CNY|80000000.000000|1.150000|20171110|20180724|||20171110|20180724|CNY|8427500.000000|8427500.000000|RF02|RT01|5.0025|RR01|20180721|D|0||FQ01||FS01|||0|||1|20180721|14052.850000|4.35|5.0025|1|2|0|20180724|1060602000002588|1060602000002588|FB01||||84275.000000|0|0.00|80000000.000000|CNY1421800010606|||00299||1001210.0003400.02|0.000000|0.00||20170718|20180724|1|||2|20180702|
1002611|裕融租赁有限公司|LD1731429377||0606|0606|02401|银团贷款协议|U|913205945558823508|J6631|320500|CS04|1002611.0004310.01.01|AL01|21056|FA02|J6631|CT02||1002611.0004310.01|0004310|CNY|100000000.000000|1.100000|20171110|20201012|||20171110|20201012|CNY|50000000.000000|50000000.000000|RF02|RT01|5.225|RR02|20180920|C|0||FQ01||FS01|||0|||3|20180920|94340.280000|4.75|5.225||2|0|20201012|1060600100000019|1060600100000019|FB01||||500000.000000|0|0.00|100000000.000000|1060600100000019|||00299||1002611.0004300.01|0.000000|0.00||20171012|20201012|1|||2|20180702|
1000972|裕国融资租赁有限公司|LD1731465951||0606|0606|02001|2017流贷字第00038号|U|913301000888525064|J6631|330100|CS04|1000972.0003400.01.02|AL01|21052|FA01|J6631|CT01||1000972.0003400.01|0003400|CNY|100000000.000000|1.150000|20171110|20180824|||20171110|20180824|CNY|5000000.000000|5000000.000000|RF02|RT01|5.0025|RR01|20180721|C|0||FQ01||FS01|||0|||2|20180721|8337.500000|4.35|5.0025|1|2|0|20180824|1061302000003927|1061302000003927|FB01||||50000.000000|0|0.00|100000000.000000|1061302000003927|||00299||1000972.0003400.01|0.000000|0.00||20170825|20180824|1|||2|20180702|
1001210|和运国际租赁有限公司|LD1731703842||0606|0606|02001|2017流贷字第00028号|U|9131000071786798XK|J6631|310000|CS04|1001210.0003400.02.03|AL01|21052|FA01|J6631|CT01||1001210.0003400.02|0003400|CNY|80000000.000000|1.150000|20171113|20180724|||20171113|20180724|CNY|4043900.000000|4043900.000000|RF02|RT01|5.0025|RR01|20180721|D|0||FQ01||FS01|||0|||1|20180721|6743.210000|4.35|5.0025|1|2|0|20180724|1060602000002588|1060602000002588|FB01||||40439.000000|0|0.00|80000000.000000|CNY1421800010606|||00299||1001210.0003400.02|0.000000|0.00||20170718|20180724|1|||2|20180702|
1003522|招联消费金融有限公司|LD1731736940||0606|0606|04001|FB_FA171020|U|91440300326650441X|J6940|440300|CS03|1003522.0004800.01.01|AL01|21073||J6940|CT01||1003522.0004800.01|0004800|CNY|150000000.000000|1.208108|20171113|20181113|||20171113|20181113|CNY|71739130.430000|71739130.430000|RF02|RT01|5.3849|RR02|20180921|D|0||FQ01||FS01|||0|||3|20180921|128769.350000|4.4573|5.3849|1|2|0|20181113|1060600100000019|1060600100000019|FB01||||717391.304300|0|0.00|150000000.000000|1060600100000019|||00201||1003522.0004800.01|0.000000|70742.74||20171024|20181025|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1731955957||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20171115|20200113|||20171115|20200113|CNY|720000.000000|684000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||3|20180713|6688.950000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||6840.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1002713|上海星豹置业有限公司|LD1731985383||0606|0606|02104|贷款协议之B段贷款|U|91310101055868536P|K7090|310101|CS04|1002713.0003300.02.01|AL01|21053|FA01|K7090|CT02||1002713.0003300.02|0003300|CNY|34000000.000000|1.030000|20171115|20211209|||20171115|20211209|CNY|70425.000000|70072.870000|RF02|RT01|4.8925|RR02|20180915|E0401|0||FQ01||FS01|||0|||1|20180915|171.420000|4.75|4.8925|1|2|0|20211209|1060602000005067|1060602000005067|FB01||||700.728700|0|0.00|34000000.000000|CNY1421800010606|||00324||1002713.0003300.02|0.000000|0.00||20161209|20211209|1|||2|20180702|
1001210|和运国际租赁有限公司|LD1732173706||0606|0606|02001|2017流贷字第00028号|U|9131000071786798XK|J6631|310000|CS04|1001210.0003400.02.03|AL01|21052|FA01|J6631|CT01||1001210.0003400.02|0003400|CNY|80000000.000000|1.150000|20171117|20180724|||20171117|20180724|CNY|10000000.000000|10000000.000000|RF02|RT01|5.0025|RR01|20180721|D|0||FQ01||FS01|||0|||1|20180721|16675.000000|4.35|5.0025|1|2|0|20180724|1060602000002588|1060602000002588|FB01||||100000.000000|0|0.00|80000000.000000|CNY1421800010606|||00299||1001210.0003400.02|0.000000|0.00||20170718|20180724|1|||2|20180702|
1000972|裕国融资租赁有限公司|LD1732182093||0606|0606|02001|2017流贷字第00038号|U|913301000888525064|J6631|330100|CS04|1000972.0003400.01.02|AL01|21052|FA01|J6631|CT01||1000972.0003400.01|0003400|CNY|100000000.000000|1.150000|20171117|20180824|||20171117|20180824|CNY|5000000.000000|5000000.000000|RF02|RT01|5.0025|RR01|20180721|C|0||FQ01||FS01|||0|||2|20180721|8337.500000|4.35|5.0025|1|2|0|20180824|1061302000003927|1061302000003927|FB01||||50000.000000|0|0.00|100000000.000000|1061302000003927|||00299||1000972.0003400.01|0.000000|0.00||20170825|20180824|1|||2|20180702|
1002879|华通精密线路板（惠州）有限公司|LD1732529409||0606|0606|02402|人民币叁亿叁仟万元定期贷款|U|91441322763847680M|C3982|441300|CS01|1002879.0004310.01.02|AL01|21056|FA02|C3913|CT02||1002879.0004310.01|0004310|CNY|26400000.000000|0.950000|20171121|20211224|||20171121|20211224|CNY|6400000.000000|6272000.000000|RF02|RT01|4.5125|RR02|20180927|C|0||FQ01||FS01|||0|||1|20180926|5503.250000|4.75|4.5125||2|0|20211224|1060600100000019|1060600100000019|FB01||||62720.000000|0|0.00|6400000.000000|1060600100000019|||00302||1002879.0004300.01|0.000000|0.00||20161123|20211224|1|||2|20180702|
